A,B
175405,866039
175406,866036
175407,866042
175408,866040
175409,866051
175410,866050
175411,866056
175412,866055
175413,866050
175414,866064
175415,866079
175416,866103
175417,866111
175418,866110
175419,866072
175420,866126
175421,866087
175422,866111
175423,866089
175424,866088
175425,866087
175426,866095
175427,866080
175428,866112
175429,866137
175430,866078
175431,866133
175432,866103
175433,866118
175434,866092
175435,866091
175436,866202
175437,866199
175438,866179
175439,866175
175440,866175
175441,866155
175442,866211
175443,866194
175444,866202
175445,866191
175446,866167
175447,866154
175448,866193
175449,866193
175450,866172
175451,866185
175452,866215
175453,866222
175454,866241
175455,866261
175456,866254
175457,866257
175458,866264
175459,866258
175460,866270
175461,866292
175462,866250
175463,866271
175464,866287
175465,866325
175466,866330
175467,866323
175468,866328
175469,866327
175470,866315
175471,866310
175472,866359
175473,866380
175474,866359
175475,866370
175476,866367
175477,866364
175478,866378
175479,866371
175480,866409
175481,866410
175482,866406
175483,866405
175484,866425
175485,866421
175486,866422
175487,866418
175488,866461
175489,866444
175490,866483
175491,866463
175492,866450
175493,866439
175494,866442
175495,866452
175496,866459
175497,866484
175498,866455
175499,866439
175500,866471
175501,866463
175502,866510
175503,866514
175504,866544
175505,866540
175506,866536
175507,866533
175508,866545
175509,866540
175510,866534
175511,866535
175512,866541
175513,866548
175514,866572
175515,866564
175516,866565
175517,866588
175518,866594
175519,866589
175520,866575
175521,866591
175522,866581
175523,866592
175524,866575
175525,866576
175526,866579
175527,866612
175528,866648
175529,866652
175530,866711
175531,866708
175532,866717
175533,866714
175534,866744
175535,866764
175536,866768
175537,866796
175538,866826
175539,866786
175540,866796
175541,866788
175542,866791
175543,866820
175544,866814
175545,866784
175546,866794
175547,866792
175548,866783
175549,866792
175550,866815
175551,866822
175552,866814
175553,866796
175554,866848
175555,866846
175556,866834
175557,866833
175558,866844
175559,866837
175560,866895
175561,866857
175562,866875
175563,866871
175564,866894
175565,866881
175566,866870
175567,866862
175568,866875
175569,866853
175570,866857
175571,866869
175572,866893
175573,866882
175574,866881
175575,866904
175576,866917
175577,866913
175578,866915
175579,866911
175580,866971
175581,866976
175582,866986
175583,866990
175584,866988
175585,867019
175586,867011
175587,867022
175588,867023
175589,867024
175590,867038
175591,867031
175592,867034
175593,867039
175594,867031
175595,867037
175596,867058
175597,867086
175598,867082
175599,867063
175600,867077
175601,867115
175602,867140
175603,867114
175604,867106
175605,867094
175606,867121
175607,867137
175608,867113
175609,867095
175610,867111
175611,867100
175612,867110
175613,867105
175614,867101
175615,867130
175616,867106
175617,867136
175618,867130
175619,867124
175620,867093
175621,867119
175622,867126
175623,867146
175624,867163
175625,867144
175626,867151
175627,867152
175628,867162
175629,867148
175630,867144
175631,867167
175632,867168
175633,867189
175634,867196
175635,867192
175636,867185
175637,867201
175638,867203
175639,867213
175640,867205
175641,867205
175642,867218
175643,867243
175644,867240
175645,867273
175646,867260
175647,867285
175648,867258
175649,867271
175650,867278
175651,867252
175652,867276
175653,867242
175654,867240
175655,867225
175656,867247
175657,867276
175658,867281
175659,867255
175660,867285
175661,867265
175662,867264
175663,867237
175664,867253
175665,867250
175666,867236
175667,867257
175668,867287
175669,867280
175670,867237
175671,867344
175672,867297
175673,867325
175674,867340
175675,867409
175676,867411
175677,867374
175678,867389
175679,867403
175680,867367
175681,867408
175682,867408
175683,867379
175684,867382
175685,867439
175686,867414
175687,867463
175688,867421
175689,867453
175690,867459
175691,867426
175692,867414
175693,867463
175694,867414
175695,867469
175696,867494
175697,867484
175698,867537
175699,867530
175700,867536
175701,867603
175702,867579
175703,867545
175704,867564
175705,867615
175706,867599
175707,867549
175708,867545
175709,867541
175710,867610
175711,867597
175712,867615
175713,867581
175714,867578
175715,867610
175716,867548
175717,867615
175718,867558
175719,867600
175720,867616
175721,867610
175722,867573
175723,867554
175724,867605
175725,867599
175726,867621
175727,867622
175728,867633
175729,867623
175730,867631
175731,867624
175732,867668
175733,867671
175734,867661
175735,867667
175736,867675
175737,867675
175738,867668
175739,867672
175740,867688
175741,867687
175742,867765
175743,867763
175744,867757
175745,867773
175746,867787
175747,867775
175748,867774
175749,867789
175750,867777
175751,867777
175752,867796
175753,867779
175754,867874
175755,867873
175756,867803
175757,867850
175758,867824
175759,867826
175760,867829
175761,867853
175762,867861
175763,867843
175764,867844
175765,867858
175766,867869
175767,867874
175768,867803
175769,867868
175770,867868
175771,867861
175772,867863
175773,867841
175774,867872
175775,867863
175776,867872
175777,867857
175778,867862
175779,867826
175780,867929
175781,867943
175782,867953
175783,867947
175784,867966
175785,867964
175786,867966
175787,867962
175788,867972
175789,867974
175790,867987
175791,868008
175792,868001
175793,868044
175794,868009
175795,868037
175796,868015
175797,867995
175798,868016
175799,867996
175800,868031
175801,868026
175802,868038
175803,868039
175804,868041
175805,868064
175806,868058
175807,868059
175808,868089
175809,868080
175810,868091
175811,868074
175812,868083
175813,868092
175814,868085
175815,868075
175816,868113
175817,868115
175818,868097
175819,868121
175820,868105
175821,868107
175822,868131
175823,868147
175824,868165
175825,868150
175826,868164
175827,868146
175828,868150
175829,868141
175830,868152
175831,868172
175832,868184
175833,868183
175834,868182
175835,868167
175836,868158
175837,868166
175838,868135
175839,868183
175840,868154
175841,868187
175842,868180
175843,868178
175844,868123
175845,868180
175846,868165
175847,868181
175848,868172
175849,868210
175850,868193
175851,868201
175852,868201
175853,868203
175854,868204
175855,868211
175856,868208
175857,868191
175858,868228
175859,868215
175860,868216
175861,868230
175862,868235
175863,868215
175864,868217
175865,868214
175866,868240
175867,868291
175868,868314
175869,868262
175870,868259
175871,868313
175872,868242
175873,868252
175874,868249
175875,868255
175876,868289
175877,868245
175878,868247
175879,868311
175880,868308
175881,868250
175882,868302
175883,868328
175884,868337
175885,868366
175886,868422
175887,868392
175888,868411
175889,868386
175890,868403
175891,868394
175892,868419
175893,868393
175894,868393
175895,868384
175896,868402
175897,868380
175898,868411
175899,868396
175900,868434
175901,868430
175902,868430
175903,868436
175904,868444
175905,868440
175906,868441
175907,868446
175908,868461
175909,868451
175910,868474
175911,868459
175912,868480
175913,868478
175914,868483
175915,868486
175916,868495
175917,868513
175918,868513
175919,868491
175920,868534
175921,868511
175922,868517
175923,868544
175924,868531
175925,868493
175926,868493
175927,868533
175928,868494
175929,868524
175930,868497
175931,868522
175932,868556
175933,868554
175934,868567
175935,868566
175936,868553
175937,868546
175938,868548
175939,868564
175940,868578
175941,868584
175942,868593
175943,868590
175944,868596
175945,868610
175946,868601
175947,868605
175948,868608
175949,868630
175950,868662
175951,868637
175952,868656
175953,868646
175954,868639
175955,868623
175956,868626
175957,868629
175958,868615
175959,868618
175960,868640
175961,868614
175962,868641
175963,868656
175964,868631
175965,868618
175966,868654
175967,868624
175968,868620
175969,868634
175970,868622
175971,868656
175972,868729
175973,868666
175974,868756
175975,868746
175976,868750
175977,868776
175978,868768
175979,868773
175980,868779
175981,868782
175982,868782
175983,868792
175984,868796
175985,868786
175986,868815
175987,868808
175988,868815
175989,868800
175990,868798
175991,868808
175992,868858
175993,868842
175994,868829
175995,868821
175996,868850
175997,868823
175998,868868
175999,868906
176000,868950
176001,868903
176002,868945
176003,868965
176004,868999
176005,868992
176006,868964
176007,868979
176008,869014
176009,869014
176010,868963
176011,868965
176012,868969
176013,869001
176014,868984
176015,868959
176016,869000
176017,868963
176018,868966
176019,869041
176020,869044
176021,869058
176022,869068
176023,869036
176024,869054
176025,869035
176026,869033
176027,869028
176028,869064
176029,869024
176030,869038
176031,869060
176032,869043
176033,869063
176034,869043
176035,869085
176036,869082
176037,869082
176038,869089
176039,869104
176040,869095
176041,869117
176042,869103
176043,869111
176044,869112
176045,869092
176046,869100
176047,869102
176048,869101
176049,869111
176050,869143
176051,869151
176052,869128
176053,869170
176054,869181
176055,869150
176056,869153
176057,869192
176058,869191
176059,869185
176060,869122
176061,869132
176062,869180
176063,869190
176064,869176
176065,869137
176066,869132
176067,869161
176068,869155
176069,869137
176070,869150
176071,869136
176072,869146
